Date,Confirmed Cases,Confirmed Deaths,Country,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
2023-01-22,37668384,164703,Germany,0,0,High income,European Region,83328988,9035.57142857143,132.571428571429,2020,452044.17939169,1976.53906465299,108.432511247724,1.59094010083776,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,171102,1462,Ghana,0,0,Lower middle income,African Region,32180401,1.85714285714286,0,2020,5316.96295518505,45.4313791801414,0.0577103702698688,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,20392,111,Gibraltar,0,0,High income,,32709,1.85714285714286,0,2020,623436.974533003,3393.56140511786,56.7777326467595,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,5548487,34779,Greece,0,0,High income,European Region,10512232,0,0,2020,527812.456954908,3308.4315490754,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,11971,21,Greenland,0,0,High income,,56026,0,0,2020,213668.653839289,374.825973655089,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,19680,238,Grenada,0,0,Upper middle income,Region of the Americas,123663,0,0,2020,159142.184808714,1924.58536506473,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,200965,1003,Guadeloupe,0,0,,,395642,0,0,2020,507946.57796695,2535.12013385839,0,0,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,60585,415,Guam,0,0,High income,,169231,20.4285714285714,0,2020,358001.784543021,2452.26938326902,120.714121104121,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,1222942,20074,Guatemala,243,2,Upper middle income,Region of the Americas,17362718,638.714285714286,2.85714285714286,2020,70434.9399673484,1156.1553899568,36.7865380129013,0.164556197776342,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,34672,66,Guernsey,0,0,,,62794,15.4285714285714,0.571428571428571,2020,552154.664458388,1051.05583335988,245.701363642568,9.1000505052803,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,38224,467,Guinea,0,0,Low income,African Region,13205153,2,0.142857142857143,2020,2894.62757455366,35.3649821399267,0.151456026295189,0.0108182875925135,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,8947,176,Guinea-Bissau,0,0,Low income,African Region,2015828,0,0,2020,4438.3747026036,87.3090362868261,0,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,72815,1293,Guyana,0,0,Upper middle income,Region of the Americas,797202,25.2857142857143,0,2020,91338.2053732931,1621.92267455425,31.7180768308588,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,34008,860,Haiti,0,0,Lower middle income,Region of the Americas,11306801,5.57142857142857,0,2020,3007.74728413457,76.0604170887946,0.492750210375912,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,470144,11099,Honduras,0,0,Lower middle income,Region of the Americas,10121763,130.571428571429,0.571428571428571,2020,46448.8251700815,1096.54810135349,12.9000677620518,0.0564554387835964,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,2191200,48629,Hungary,0,0,High income,European Region,9750573,123.714285714286,7.28571428571429,2020,224725.254608114,4987.29664400236,12.6878990305786,0.747208834364328,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,208539,238,Iceland,0,0,High income,European Region,366669,11.4285714285714,1.28571428571429,2020,568739.108023858,649.086778538682,31.1686328229859,3.50647119258592,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,44683239,530735,India,94,2,Lower middle income,South-East Asia Region,1396387127,123,1.28571428571429,2020,31999.1771164473,380.077264920246,0.0880844556797465,0.000920743439161113,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,60753145,803560,29779.7414834816,393.885930785419,429.142857142857,9.28571428571429,0.210355584804655,0.00455163549011403
2023-01-22,6728065,160781,Indonesia,218,4,Lower middle income,South-East Asia Region,271857970,282.714285714286,7.71428571428571,2020,24748.455967651,591.415436523711,1.03993377760558,0.0283761616931286,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,60753145,803560,29779.7414834816,393.885930785419,429.142857142857,9.28571428571429,0.210355584804655,0.00455163549011403
2023-01-22,7563385,144735,Iran,112,1,Lower middle income,Eastern Mediterranean Region,87290193,110.714285714286,1.14285714285714,2020,86646.4460675439,1658.0900445483,1.26834735849749,0.0130926178941676,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,2465545,25375,Iraq,0,0,Upper middle income,Eastern Mediterranean Region,42556984,0,0,2020,57935.1440882183,596.25935898089,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,1699347,8431,Ireland,0,0,High income,European Region,4946119,224.571428571429,6.14285714285714,2020,343571.79841407,1704.56877402262,45.4035635963123,1.24195498386859,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,38008,116,Isle of Man,0,0,High income,,84046,0,0,2020,452228.541512981,1380.1965590272,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,4780946,12148,Israel,535,7,High income,European Region,8757489,708,5.28571428571429,2020,545926.57781243,1387.15561047236,80.8450915553534,0.603565049949168,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,25415630,186488,Italy,0,0,High income,European Region,59500579,7412.57142857143,70.7142857142857,2020,427149.288748938,3134.22160144021,124.57982011522,1.18846382510472,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,153143,3476,Jamaica,0,0,Upper middle income,Region of the Americas,2820436,25,1.57142857142857,2020,54297.6334155429,1232.43356700879,8.8638777834349,0.557158032101622,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,32069582,65390,Japan,64450,326,High income,Western Pacific Region,125244761,89813.5714285714,384.285714285714,2020,256055.277234311,522.097686784679,717.104417873187,3.06827775643018,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,66259,155,Jersey,0,0,,,108319,12.1428571428571,0.142857142857143,2020,611702.471403909,1430.95855759377,112.102744143291,1.31885581345048,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,1746997,14122,Jordan,0,0,Upper middle income,Eastern Mediterranean Region,10928721,0,0,2020,159853.746838262,1292.19146503969,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,1495880,19065,Kazakhstan,0,0,Upper middle income,European Region,18979243,1082,0.285714285714286,2020,78816.6314114846,1004.51846261729,57.0096499633837,0.0150540401276429,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,342785,5688,Kenya,3,0,Lower middle income,African Region,51985780,11.7142857142857,0,2020,6593.82238758368,109.414536051974,0.225336346098601,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,4991,18,Kiribati,0,0,Lower middle income,Western Pacific Region,126463,10,0.142857142857143,2020,39466.0888955663,142.334121442635,79.0745119125752,1.12963588446536,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,272485,3202,Kosovo,10,0,Upper middle income,,1670698,12.1428571428571,0,2020,163096.502180526,1916.56421447802,7.26813412289782,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,662858,2570,Kuwait,0,0,High income,Eastern Mediterranean Region,4360444,15.8571428571429,0,2020,152016.17083031,589.389520883653,3.63658903935995,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,206588,2991,Kyrgyzstan,0,0,Lower middle income,European Region,6424874,0.285714285714286,0,2020,32154.4048957225,465.534421375423,0.0444700216244374,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,217944,758,Laos,2,0,Lower middle income,Western Pacific Region,7319399,2.42857142857143,0,2020,29776.215232972,103.560415274533,0.331799295074832,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,975080,6206,Latvia,0,0,High income,European Region,1897052,29.7142857142857,1.57142857142857,2020,513997.507711966,3271.39161182719,15.6634007472045,0.828352924131005,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,1227016,10775,Lebanon,487,4,Lower middle income,Eastern Mediterranean Region,5662923,230.857142857143,2,2020,216675.381247458,1902.72761964095,40.7664280190889,0.353174500165374,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,34790,723,Lesotho,0,0,Lower middle income,African Region,2254100,0,0,2020,15434.0978661106,320.748857637194,0,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,8043,294,Liberia,0,0,Low income,African Region,5087584,0,0,2020,1580.90755847962,57.7877436519967,0,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,507158,6437,Libya,0,0,Upper middle income,Eastern Mediterranean Region,6653942,0.571428571428571,0,2020,76219.1795480033,967.396469641605,0.0858782014373692,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,21343,89,Liechtenstein,0,0,High income,,38756,2,0.142857142857143,2020,550701.826813913,2296.41861905253,51.6049127876974,3.68606519912124,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,1294208,9526,Lithuania,33,0,High income,European Region,2820267,235.428571428571,2.14285714285714,2020,458895.558470173,3377.6943814185,83.477405305445,0.759806480328686,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
