Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Somalia,2022-01-14,24261,1335,0,0,Low income,Eastern Mediterranean Region,15893219,0,0,1526.50007528368,83.9980874862418,0,0,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,17222309,313100,23731.3155861571,431.433143489981,46264.5714285714,144.571428571429,63.749822688104,0.199210814076681
South Africa,2022-01-14,3552043,93117,5235,128,Upper middle income,African Region,59308690,5461.42857142857,123.571428571429,59890.7681150941,1570.03973616683,92.0847951864823,2.08352989370409,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,7645676,159631,6825.51382881947,142.507163265653,25313.5714285714,267.714285714286,22.5981498356095,0.238996206393703
South Korea,2022-01-14,687984,6281,4418,22,High income,Western Pacific Region,51269183,3852.71428571429,42.1428571428571,13419.0552636659,122.51024167871,75.1467852669758,0.821991977965733,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,13254138,160836,6750.64302414062,81.917543142427,180383.857142857,461.142857142857,91.8737247861013,0.234870861590826
South Sudan,2022-01-14,16454,136,47,0,Low income,African Region,11193729,58.8571428571429,0,1469.93017250998,12.1496598675919,5.25804607715113,0,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,7645676,159631,6825.51382881947,142.507163265653,25313.5714285714,267.714285714286,22.5981498356095,0.238996206393703
Spain,2022-01-14,8093036,90759,162508,139,High income,European Region,46754783,132590,117.857142857143,173095.360104655,1941.17038250397,2835.85959537017,2.52075050497278,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
Sri Lanka,2022-01-14,594996,15190,677,16,Lower middle income,South-East Asia Region,21413250,620.714285714286,13,27786.3472382754,709.37386898299,28.9873926524131,0.607100743698411,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,47143665,726434,23322.4383204711,359.374099550663,227542,367.857142857143,112.567282588586,0.18198257443562
St. Barthelemy,2022-01-14,2927,6,0,0,,,9885,80.5714285714286,0,296105.209914011,606.980273141123,8150.87795360937,0,340624,2637,,,8102.28571428572,4,,,1678360,16511,,,22383.2857142857,33.4285714285714,,
St. Helena,2022-01-14,4,0,0,0,,,6071,0,0,658.870037885027,0,0,0,340624,2637,,,8102.28571428572,4,,,1678360,16511,,,22383.2857142857,33.4285714285714,,
St. Kitts and Nevis,2022-01-14,4645,28,0,0,High income,Region of the Americas,53192,105.857142857143,0,87325.1616784479,526.394946608513,1990.09518080055,0,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
St. Lucia,2022-01-14,16969,314,464,3,Upper middle income,Region of the Americas,183629,365,1.28571428571429,92409.1510600178,1709.96955818525,1987.70346731725,7.00169518820168,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
St. Pierre and Miquelon,2022-01-14,385,0,31,0,,,5795,38.8571428571429,0,66436.5832614323,0,6705.28780968815,0,340624,2637,,,8102.28571428572,4,,,1678360,16511,,,22383.2857142857,33.4285714285714,,
St. Vincent and Grenadines,2022-01-14,6581,85,6,0,Upper middle income,Region of the Americas,110947,47.7142857142857,0.142857142857143,59316.6106339063,766.131576338252,430.06377562517,1.28761609468614,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
Sudan,2022-01-14,50111,3358,195,0,Low income,Eastern Mediterranean Region,43849269,381.142857142857,2.57142857142857,1142.80126311798,76.5805240675734,8.69211427772849,0.0586424501495925,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,17222309,313100,23731.3155861571,431.433143489981,46264.5714285714,144.571428571429,63.749822688104,0.199210814076681
Suriname,2022-01-14,62734,1208,1026,5,Upper middle income,Region of the Americas,586634,848.857142857143,1.71428571428571,106938.909098348,2059.20556940102,1446.99615579244,2.9222406377498,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
Sweden,2022-01-14,1560363,15513,25566,31,High income,European Region,10099270,20530.4285714286,19.4285714285714,154502.553154832,1536.05161561182,2032.86262981667,1.92375997755991,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
Switzerland,2022-01-14,1666441,12464,32183,17,High income,European Region,8654618,26175.5714285714,18.1428571428571,192549.341865811,1440.15599533105,3024.46294320228,2.09632096331197,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
Syria,2022-01-14,50641,2941,61,5,Low income,Eastern Mediterranean Region,17500657,25.2857142857143,2.85714285714286,2893.6627922026,168.050833748699,1.44484371562246,0.163259176906493,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,17222309,313100,23731.3155861571,431.433143489981,46264.5714285714,144.571428571429,63.749822688104,0.199210814076681
Tajikistan,2022-01-14,17493,125,0,0,Lower middle income,European Region,9537642,0,0,1834.10113317317,13.1059647657146,0,0,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
Tanzania,2022-01-14,30564,740,0,0,Lower middle income,African Region,59734213,0,0,511.666572053105,12.3882104213878,0,0,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,7645676,159631,6825.51382881947,142.507163265653,25313.5714285714,267.714285714286,22.5981498356095,0.238996206393703
Thailand,2022-01-14,2316408,21898,7793,15,Upper middle income,South-East Asia Region,69799978,9090.28571428571,14.1428571428571,33186.3714914065,313.725027248576,130.233360736671,0.202619793703332,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,47143665,726434,23322.4383204711,359.374099550663,227542,367.857142857143,112.567282588586,0.18198257443562
Timor-Leste,2022-01-14,19861,122,1,0,Lower middle income,South-East Asia Region,1318442,0.857142857142857,0,15063.9921968505,92.5334599474228,0.650117985579083,0,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,47143665,726434,23322.4383204711,359.374099550663,227542,367.857142857143,112.567282588586,0.18198257443562
Togo,2022-01-14,35665,261,240,0,Low income,African Region,8278737,301.714285714286,1.28571428571429,4308.02427954892,31.5265480712819,36.4444824994786,0.155303192469369,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,7645676,159631,6825.51382881947,142.507163265653,25313.5714285714,267.714285714286,22.5981498356095,0.238996206393703
Tonga,2022-01-14,1,0,0,0,Upper middle income,Western Pacific Region,105697,0,0,9.46100646186741,0,0,0,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,13254138,160836,6750.64302414062,81.917543142427,180383.857142857,461.142857142857,91.8737247861013,0.234870861590826
Trinidad and Tobago,2022-01-14,99780,3156,853,22,High income,Region of the Americas,1399491,530,20.8571428571429,71297.3502509126,2255.10560625256,378.709116385886,14.9033776259675,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
Tunisia,2022-01-14,771177,25755,8460,11,Lower middle income,Eastern Mediterranean Region,11818618,4676.42857142857,16,65251.0301965932,2179.18880193945,395.683198444063,1.35379618835299,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,17222309,313100,23731.3155861571,431.433143489981,46264.5714285714,144.571428571429,63.749822688104,0.199210814076681
Turkey,2022-01-14,10339097,84278,67857,0,Upper middle income,European Region,84339067,69801.2857142857,127.142857142857,122589.653499487,999.275934603355,827.626960994075,1.50752031846472,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
Turks and Caicos Islands,2022-01-14,4956,30,225,2,High income,,38718,171.571428571429,0.571428571428571,128002.479466915,774.833410816675,4431.30917328965,14.7587316346033,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,1678360,16511,,,22383.2857142857,33.4285714285714,,
U.S. Virgin Islands,2022-01-14,13521,91,120,0,High income,,104423,197.571428571429,0.285714285714286,129482.968311579,871.455522250845,1892.02980733582,2.73612408869967,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,1678360,16511,,,22383.2857142857,33.4285714285714,,
Uganda,2022-01-14,157227,3385,523,7,Low income,African Region,45741000,979.857142857143,8.57142857142857,3437.33193415098,74.0036291292276,21.4218566025479,0.187390493680256,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,7645676,159631,6825.51382881947,142.507163265653,25313.5714285714,267.714285714286,22.5981498356095,0.238996206393703
Ukraine,2022-01-14,3919151,104521,10682,154,Lower middle income,European Region,43733759,6017,155.285714285714,89613.860999234,2389.93862841747,137.58250234104,3.55070585827562,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
United Arab Emirates,2022-01-14,799065,2185,3068,3,High income,Eastern Mediterranean Region,9890400,2693.42857142857,2.14285714285714,80791.980101917,220.92129741972,272.327567280249,0.216660311297535,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,17222309,313100,23731.3155861571,431.433143489981,46264.5714285714,144.571428571429,63.749822688104,0.199210814076681
United Kingdom,2022-01-14,15066395,151612,98578,270,High income,European Region,67886004,124738.142857143,266.857142857143,221936.689630458,2233.33221970172,1837.4648013918,3.93095965491124,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
United States,2022-01-14,64631661,848171,845470,2437,High income,Region of the Americas,331002647,792575.142857143,1863.42857142857,195260.254217846,2562.42965936161,2394.46768791895,5.62964854909022,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
Uruguay,2022-01-14,490626,6214,6806,3,High income,Region of the Americas,3473727,7652,3.71428571428571,141239.078373171,1788.85675241607,2202.82135009458,1.0692508980371,161850515,1991275,128138.247506022,1576.5071170923,2117179,4017.14285714286,1676.18624331565,3.18040165454908,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
Uzbekistan,2022-01-14,203297,1511,824,3,Lower middle income,European Region,33469199,505.571428571429,3.28571428571429,6074.15193892151,45.1459863141631,15.1055729947833,0.0981712853574502,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,118534541,1711778,127326.03826158,1838.73754674877,1258469.71428571,3183.28571428571,1351.80818722015,3.41938438564236
Vanuatu,2022-01-14,7,1,0,0,Lower middle income,,307150,0,0,22.7901676705193,3.25573823864561,0,0,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,1678360,16511,,,22383.2857142857,33.4285714285714,,
Holy See,2022-01-14,27,0,0,0,,,809,0,0,33374.5364647713,0,0,0,340624,2637,,,8102.28571428572,4,,,1678360,16511,,,22383.2857142857,33.4285714285714,,
Venezuela,2022-01-14,452430,5376,2700,6,Upper middle income,Region of the Americas,28435943,914.857142857143,4.42857142857143,15910.4974995906,189.056505001434,32.1725621287517,0.155738511241615,91443078,2290607,34444.2200886853,862.811853781684,460263.142857143,1929.85714285714,173.369109374046,0.726926801045486,118394773,2444672,116287.512222502,2401.16026980354,1148814.28571429,2626.14285714286,1128.3670039334,2.57940120040634
Vietnam,2022-01-14,1991484,35341,16040,171,Lower middle income,Western Pacific Region,97338583,18806.1428571429,209.142857142857,20459.3485812301,363.072883442324,193.20337606664,2.14861209909802,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,13254138,160836,6750.64302414062,81.917543142427,180383.857142857,461.142857142857,91.8737247861013,0.234870861590826
Wallis and Futuna,2022-01-14,454,7,0,0,,,11246,0,0,40369.9093010848,622.443535479282,0,0,340624,2637,,,8102.28571428572,4,,,1678360,16511,,,22383.2857142857,33.4285714285714,,
Yemen,2022-01-14,10233,1988,0,1,Low income,Eastern Mediterranean Region,29825968,10.5714285714286,0.285714285714286,343.090289642904,66.6533270604998,0.35443706542663,0.00957938014666567,1707881,39245,2201.69864067813,50.5923206320658,8506.57142857143,63.2857142857143,10.9661661152722,0.081584180113955,17222309,313100,23731.3155861571,431.433143489981,46264.5714285714,144.571428571429,63.749822688104,0.199210814076681
Zambia,2022-01-14,293695,3844,2113,10,Lower middle income,African Region,18383956,2202.71428571429,7.71428571428571,15975.6148241434,209.095365545914,119.817208315462,0.419620549259676,68531364,1209198,22119.4834213889,390.286046461538,315120.285714286,1069.85714285714,101.709604606738,0.345311780671446,7645676,159631,6825.51382881947,142.507163265653,25313.5714285714,267.714285714286,22.5981498356095,0.238996206393703
